frequency,amplitude
272.8592185974121,31.77438834924548
273.58490800857544,33.086251674246796
274.31059741973877,32.23011702657005
275.0362868309021,30.176014172777393
275.76197624206543,31.630809883653185
276.48766565322876,30.66392232918841
277.2133550643921,32.72163538960988
277.9390444755554,32.09563920523782
278.66473388671875,29.64556403209555
279.3904232978821,29.620165505899312
280.1161127090454,32.21897978243535
280.84180212020874,33.13414490379254
281.56749153137207,34.14318103689657
282.2931809425354,31.30600350113971
283.01887035369873,32.10831285658895
283.74455976486206,33.66861842325708
284.4702491760254,33.25537817702846
285.1959385871887,32.6553617600183
285.92162799835205,32.790502913949894
286.6473174095154,35.06447029426809
287.3730068206787,33.706094109941155
288.09869623184204,33.904795643864105
288.82438564300537,35.8474536059
289.5500750541687,35.66864051141721
290.27576446533203,32.8786702393974
291.00145387649536,34.03948791480709
291.7271432876587,35.49938971029843
292.452832698822,38.3359589917337
293.17852210998535,40.09070135075585
293.9042115211487,38.12971833107161
294.629900932312,37.494619101415076
295.35559034347534,38.774831775948215
296.0812797546387,35.61851889912759
296.806969165802,37.03976661946404
297.53265857696533,39.82290948643433
298.25834798812866,40.61926304157157
298.984037399292,39.23924824836461
299.7097268104553,40.971326224577375
300.43541622161865,36.46429463047983
301.161105632782,36.69868325595796
301.8867950439453,42.51614660536936
302.61248445510864,44.20813510454748
303.338173866272,43.325486260331296
304.0638632774353,42.13766218616137
304.78955268859863,44.55308940704014
305.51524209976196,44.78795004571673
306.2409315109253,44.836036706838165
306.9666209220886,46.12162630590534
307.69231033325195,44.327052435339695
308.4179997444153,45.25534845781851
309.1436891555786,48.26131438911922
309.86937856674194,44.176016530205175
310.5950679779053,47.57576678929692
311.3207573890686,48.039558273095956
312.04644680023193,51.65665721486801
312.77213621139526,53.7061591907728
313.4978256225586,50.88437586116903
314.2235150337219,48.202943289436675
314.94920444488525,47.08932186744505
315.6748938560486,52.737292396506696
316.4005832672119,58.083011346265785
317.12627267837524,51.26152118182432
317.8519620895386,53.34480490108159
318.5776515007019,54.32388220488058
319.30334091186523,50.94209141311746
320.02903032302856,56.76548866216084
320.7547197341919,55.401041262652384
321.4804091453552,51.40216804768844
322.20609855651855,57.703640582924216
322.9317879676819,54.906144340753194
323.6574773788452,52.559083176686244
324.38316679000854,58.20787814034797
325.1088562011719,62.00748403516898
325.8345456123352,62.61805876004023
326.56023502349854,65.46675722919534
327.28592443466187,66.20324590881708
328.0116138458252,67.36981974562698
328.7373032569885,63.27713945707921
329.46299266815186,67.84511558171813
330.1886820793152,66.5694920029731
330.9143714904785,69.50691396240885
331.64006090164185,73.76003655919854
332.3657503128052,74.58323754869744
333.0914397239685,76.18920863709423
333.81712913513184,74.01818231997538
334.54281854629517,77.77053483980951
335.2685079574585,76.51138803906935
335.9941973686218,78.89575273723511
336.71988677978516,78.33831612259578
337.4455761909485,79.56639704503682
338.1712656021118,74.20991260622132
338.89695501327515,74.14967952809839
339.6226444244385,79.07387405110742
340.3483338356018,89.18298209492607
341.07402324676514,80.42908673130702
341.79971265792847,75.97909526501448
342.5254020690918,79.15168474333922
343.2510914802551,81.1501164972063
343.97678089141846,84.44199202176873
344.7024703025818,85.0595581956345
345.4281597137451,87.86952529277393
346.15384912490845,84.85725426038358
346.8795385360718,90.52316128478498
347.6052279472351,89.60080042689474
348.33091735839844,90.85940180410759
349.05660676956177,80.04884312329547
349.7822961807251,73.01866776562004
350.5079855918884,76.39316717237993
351.23367500305176,78.76271635486582
351.9593644142151,76.72607706639731
352.6850538253784,75.99960118565085
353.41074323654175,77.28150998527938
354.1364326477051,65.39095368736476
354.8621220588684,61.81054711565785
355.58781147003174,61.53532490878918
356.31350088119507,62.54944327114136
357.0391902923584,58.27943598680132
357.76487970352173,58.92545950135846
358.49056911468506,61.824747397773606
359.2162585258484,56.000070468231435
359.9419479370117,51.790504456848694
360.66763734817505,51.78013700261861
361.3933267593384,53.88960278412139
362.1190161705017,54.19502422643215
362.84470558166504,57.50901635692627
363.57039499282837,58.151226563014404
364.2960844039917,58.128302099704186
365.02177381515503,55.246337961880805
365.74746322631836,54.12397337360899
366.4731526374817,55.340076455833845
367.198842048645,54.608206308593545
367.92453145980835,55.80489675724604
368.6502208709717,52.34084190224651
369.375910282135,57.19755770628071
370.10159969329834,57.328401032142544
370.82728910446167,55.24256031784911
371.552978515625,55.56320656102391
372.27866792678833,61.50184109721402
373.00435733795166,64.02729533645338
373.730046749115,61.62759902086
374.4557361602783,58.966993198141324
375.18142557144165,59.782785073263426
375.907114982605,61.66983165582205
376.6328043937683,64.4551558449186
377.35849380493164,67.96327005022312
378.08418321609497,68.35437535179652
378.8098726272583,67.77371306371438
379.53556203842163,67.35921724373569
380.26125144958496,66.86181981038519
380.9869408607483,72.44932829707456
381.7126302719116,74.05081577614271
382.43831968307495,73.70339492470468
383.1640090942383,68.49382405292239
383.8896985054016,65.17652656573057
384.61538791656494,68.30506698206827
385.34107732772827,68.13005451089751
386.0667667388916,70.87123178644768
386.79245615005493,71.69785261072742
387.51814556121826,66.85275181512868
388.2438349723816,70.01299637446817
388.9695243835449,68.15348274451715
389.69521379470825,67.8173067098638
390.4209032058716,71.78099270502044
391.1465926170349,71.54670265510212
391.87228202819824,66.0214258988486
392.5979714393616,62.11406766868183
393.3236608505249,57.98162504935282
394.04935026168823,61.78886977745307
394.77503967285156,64.11477913277429
395.5007290840149,62.660726105843
396.2264184951782,56.271144554345014
396.95210790634155,50.52194785530213
397.6777973175049,49.64862408881751
398.4034867286682,50.296621778868456
399.12917613983154,48.13077683232998
399.8548655509949,48.53313455851914
400.5805549621582,47.717342233135234
401.30624437332153,44.92916403527691
402.03193378448486,46.509759808420206
402.7576231956482,44.76851252428108
403.4833126068115,40.2476775570434
404.20900201797485,41.671650843866715
404.9346914291382,39.837607114686094
405.6603808403015,38.132705746465035
406.38607025146484,38.301298173872176
407.1117596626282,39.87855225951064
407.8374490737915,39.60400442428164
408.56313848495483,38.121231746063565
409.28882789611816,34.93903426315879
410.0145173072815,33.09696212856198
410.7402067184448,34.975554731305124
411.46589612960815,30.146643299266323
412.1915855407715,30.260597302130307
412.9172749519348,31.038193565514305
413.64296436309814,29.802275009110872
414.3686537742615,29.777510442401823
415.0943431854248,28.99382310214476
415.82003259658813,25.85415799828885
416.54572200775146,25.5367508601538
417.2714114189148,26.769339686828094
417.9971008300781,25.06079383912672
418.72279024124146,24.99696043539356
419.4484796524048,24.61023324328071
420.1741690635681,23.591071767106623
420.89985847473145,23.524868633040906
421.6255478858948,23.25940217244165
422.3512372970581,22.548067060113958
423.07692670822144,20.503897371240335
423.80261611938477,20.504672744016712
424.5283055305481,19.749842662632165
425.2539949417114,20.772321089312616
425.97968435287476,20.221960159578195
426.7053737640381,19.74472794075481
427.4310631752014,19.106170796864394
428.15675258636475,19.23539383784931
428.8824419975281,17.36425345346605
429.6081314086914,18.180960516574455
430.33382081985474,19.86693860205832
431.05951023101807,19.822848890895077
431.7851996421814,19.135555112137236
432.5108890533447,19.55591049197088
433.23657846450806,19.658325718819825
433.9622678756714,20.21759858580383
434.6879572868347,20.43622573431118
435.41364669799805,19.883790820213054
436.1393361091614,18.389435679529715
436.8650255203247,19.031879026167214
437.59071493148804,20.724327613429367
438.31640434265137,22.437228100093833
439.0420937538147,21.641188642259653
439.767783164978,20.520338430996667
440.49347257614136,19.565204532526128
441.2191619873047,19.957143389043896
441.944851398468,19.49069877520015
442.67054080963135,19.78105464152865
443.3962302207947,20.048944209366127
444.121919631958,21.137554973374524
444.84760904312134,22.506197838708584
445.57329845428467,22.175879457803422
446.298987865448,20.484697374410445
447.0246772766113,21.487548824870473
447.75036668777466,21.11543435958522
448.476056098938,20.347289099498408
449.2017455101013,21.053401988232427
449.92743492126465,21.308756370535438
450.653124332428,20.020912835799777
451.3788137435913,21.020383676174816
452.10450315475464,22.505967141354244
452.83019256591797,22.00601046765762
453.5558819770813,20.01298210964458
454.28157138824463,21.18787827360692
455.00726079940796,21.611143263180896
455.7329502105713,22.387183093042825
456.4586396217346,22.796020355313406
457.18432903289795,23.540737968476535
457.9100184440613,23.438376934342624
458.6357078552246,23.669492809106256
459.36139726638794,21.867433117019495
460.08708667755127,22.855856043066805
460.8127760887146,22.79971924445649
461.53846549987793,24.192940917912672
462.26415491104126,27.346249309412432
462.9898443222046,25.37883248227354
463.7155337333679,24.46070407906068
464.44122314453125,25.175935835967092
465.1669125556946,26.75227357331679
465.8926019668579,28.143642392679688
466.61829137802124,31.020257690715876
467.34398078918457,31.102643423897987
468.0696702003479,28.08187029453444
468.79535961151123,28.25924328074603
469.52104902267456,28.87815084719427
470.2467384338379,29.02171468504502
470.9724278450012,28.727277157916465
471.69811725616455,30.743467948648366
472.4238066673279,34.29758595632728
473.1494960784912,36.3482655514827
473.87518548965454,34.468574811291
474.60087490081787,32.07016518923939
475.3265643119812,35.53742284848245
476.05225372314453,36.97106313536059
476.77794313430786,38.70694953877605
477.5036325454712,37.22081292007655
478.2293219566345,36.1023390192452
478.95501136779785,36.41321272621292
479.6807007789612,35.91470511698637
480.4063901901245,36.759244632128784
481.13207960128784,37.424399776148775
481.8577690124512,34.26857539340975
482.5834584236145,36.20596512309815
483.30914783477783,34.66671648078901
484.03483724594116,34.30787526661415
484.7605266571045,36.87354286683549
485.4862160682678,36.52757369128198
486.21190547943115,34.45278341359206
486.9375948905945,35.78926645182568
487.6632843017578,36.606918438043
488.38897371292114,36.685660602446646
489.1146631240845,33.9556252191466
489.8403525352478,30.958303704532483
490.56604194641113,32.78923329409032
491.29173135757446,31.1227141998569
492.0174207687378,32.396163222037586
492.7431101799011,31.681470940045074
493.46879959106445,29.92532326559077
494.1944890022278,33.48158079084039
494.9201784133911,31.800190719237133
495.64586782455444,29.173640896092657
496.3715572357178,28.896523495217792
497.0972466468811,30.091083568576884
497.82293605804443,30.157194432186316
498.54862546920776,30.057240501020978
499.2743148803711,31.387290411249502
500.0000042915344,30.823119409372136
500.72569370269775,29.401811160973736
501.4513831138611,27.91790026950337
502.1770725250244,28.486277704594954
502.90276193618774,29.36266724312834
503.6284513473511,28.100164662224184
504.3541407585144,28.413937754715068
505.07983016967773,29.066402017955895
505.80551958084106,28.483171311138403
506.5312089920044,27.586157853231995
507.2568984031677,29.416794466204816
507.98258781433105,30.593351456385726
508.7082772254944,29.18146274661458
509.4339666366577,28.554723227052747
510.15965604782104,27.82782683325931
510.8853454589844,30.831709481933018
511.6110348701477,31.248337221277538
512.336724281311,30.503126801103807
513.0624136924744,30.678842973624104
513.7881031036377,31.07720493872757
514.513792514801,29.712618590436893
515.2394819259644,28.62994739953672
515.9651713371277,28.57040968431301
516.690860748291,29.219178042636514
517.4165501594543,29.837498529262053
518.1422395706177,29.92165449437595
518.867928981781,29.731512708136286
519.5936183929443,30.209518829162267
520.3193078041077,30.273385266123892
521.044997215271,29.716406024416024
521.7706866264343,27.0688747930028
522.4963760375977,27.191962467692882
523.222065448761,28.34460875733089
523.9477548599243,29.561611736871175
524.6734442710876,29.967094964077596
525.399133682251,30.017798027791795
526.1248230934143,28.4310867342327
526.8505125045776,28.0419959718259
527.576201915741,29.55517747906733
528.3018913269043,30.961586831189784
529.0275807380676,32.71379138255805
529.753270149231,29.618944498703286
530.4789595603943,28.7533003562019
531.2046489715576,30.68213913528983
531.930338382721,27.82783726252406
532.6560277938843,28.318216894088998
533.3817172050476,26.747412785034154
534.1074066162109,25.67462240787283
534.8330960273743,27.68405620976693
535.5587854385376,29.10295914281002
536.2844748497009,28.21731140381208
537.0101642608643,28.852387020396893
537.7358536720276,27.00182413124781
538.4615430831909,25.44243914117267
539.1872324943542,26.09055063979094
539.9129219055176,26.51879123984818
540.6386113166809,27.982065271272923
541.3643007278442,27.156614841227217
542.0899901390076,26.457452739081614
542.8156795501709,24.691128000011723
543.5413689613342,27.082156559787204
544.2670583724976,26.411754660154596
544.9927477836609,27.0170913433686
545.7184371948242,24.87288562382911
546.4441266059875,25.448705092924754
547.1698160171509,28.694651679906723
547.8955054283142,26.98403815278734
548.6211948394775,25.452110847422713
549.3468842506409,26.79719061067446
550.0725736618042,25.059151120393988
550.7982630729675,23.36931446445463
551.5239524841309,22.975584145207673
552.2496418952942,23.549907416558394
552.9753313064575,24.737066691534842
553.7010207176208,23.739111179094834
554.4267101287842,23.510200893643802
555.1523995399475,23.71740899509886
555.8780889511108,23.77581681183519
556.6037783622742,22.8819716623929
557.3294677734375,20.56037965004794
558.0551571846008,22.222777669575894
558.7808465957642,23.662400917145856
559.5065360069275,22.341070818026708
560.2322254180908,20.57876450669892
560.9579148292542,20.71615022345439
561.6836042404175,21.38907187853744
562.4092936515808,21.33043802201313
563.1349830627441,20.628188939953304
563.8606724739075,21.06991445251947
564.5863618850708,22.135466708902083
565.3120512962341,20.43605549156474
566.0377407073975,20.746882578415963
566.7634301185608,19.498557449629754
567.4891195297241,19.597919237183213
568.2148089408875,20.97793461738632
568.9404983520508,19.497437702139116
569.6661877632141,17.95943663870214
570.3918771743774,18.034676511997898
571.1175665855408,19.125598259315627
571.8432559967041,19.164540577067466
572.5689454078674,18.682711477257474
573.2946348190308,18.13496699724959
574.0203242301941,18.111779030668508
574.7460136413574,18.728114681241316
575.4717030525208,19.77566548424934
576.1973924636841,20.431048701987677
576.9230818748474,20.520758272329026
577.6487712860107,20.383203396281832
578.3744606971741,19.92094317141779
579.1001501083374,21.47179352025399
579.8258395195007,20.053453305840588
580.5515289306641,19.7247540753747
581.2772183418274,20.05936593566918
582.0029077529907,20.677308718438983
582.728597164154,20.99836021142019
583.4542865753174,20.144773157463966
584.1799759864807,20.026476870046825
584.905665397644,19.228306352264088
585.6313548088074,19.791382258275476
586.3570442199707,20.141442655973982
587.082733631134,20.0489074144151
587.8084230422974,19.700893084276526
588.5341124534607,20.82013624059284
589.259801864624,20.045432174967473
589.9854912757874,19.33734844478794
590.7111806869507,21.452728478806662
591.436870098114,21.50115441163116
592.1625595092773,21.038583270845866
592.8882489204407,19.573736155967435
593.613938331604,20.920144493722468
594.3396277427673,22.616592614788125
595.0653171539307,22.118806659739413
595.791006565094,22.722847208433866
596.5166959762573,21.93783914888412
597.2423853874207,23.132903381177968
597.968074798584,21.951812609729757
598.6937642097473,21.7028989956972
599.4194536209106,22.61062140991887
600.145143032074,23.922266520530655
600.8708324432373,23.453103334876676
601.5965218544006,21.761867080601068
602.322211265564,20.820953427977592
603.0479006767273,22.423150784761813
603.7735900878906,22.906612361368815
604.499279499054,22.611646124973625
605.2249689102173,22.88517385107245
605.9506583213806,22.096118432894485
606.676347732544,23.245158048534172
607.4020371437073,21.232740653755368
608.1277265548706,20.709276846987883
608.8534159660339,22.180315247557566
609.5791053771973,21.431778130669827
610.3047947883606,20.81603606057052
611.0304841995239,20.72862658661709
611.7561736106873,22.463469469606377
612.4818630218506,22.443422027658645
613.2075524330139,22.792755710169097
613.9332418441772,23.66076925592879
614.6589312553406,24.563724959566706
615.3846206665039,25.818389164664083
616.1103100776672,23.281797858568066
616.8359994888306,23.363015108087616
617.5616888999939,21.2574335457133
618.2873783111572,23.497913221972947
619.0130677223206,23.126979333131647
619.7387571334839,23.433096714827887
620.4644465446472,24.282981780979572
621.1901359558105,23.42983912925128
621.9158253669739,24.121215400432128
622.6415147781372,25.381418168160316
623.3672041893005,25.259632518311587
624.0928936004639,25.334548643859705
624.8185830116272,26.623720458561607
625.5442724227905,25.304475544435835
626.2699618339539,25.323145163489965
626.9956512451172,26.32960000934103
627.7213406562805,24.223264420792393
628.4470300674438,24.871040534396734
629.1727194786072,27.067434168833458
629.8984088897705,26.36971392970316
630.6240983009338,24.88878297248995
631.3497877120972,25.084248876957837
632.0754771232605,26.5497968799754
632.8011665344238,27.006702633017454
633.5268559455872,27.85595756367163
634.2525453567505,28.093247185495745
634.9782347679138,25.495882589390504
635.7039241790771,25.829404182437717
636.4296135902405,26.77356367384922
637.1553030014038,26.775253459318595
637.8809924125671,26.06911617243541
638.6066818237305,25.581211996350422
639.3323712348938,25.582025151549036
640.0580606460571,25.890908502787564
640.7837500572205,26.997145845863773
641.5094394683838,27.95426003689239
642.2351288795471,25.117356084248744
642.9608182907104,25.62724844831113
643.6865077018738,24.141621940804754
644.4121971130371,23.34446010975612
645.1378865242004,23.82669474994795
645.8635759353638,25.536260218041274
646.5892653465271,26.7757557827071
647.3149547576904,26.333815181626747
648.0406441688538,28.338410544349024
648.7663335800171,28.081268855584156
649.4920229911804,26.710376489738906
650.2177124023438,26.803023094755286
